candidate_id,pool_seed,heldout_corner,cell_type,input_arc,Wn_um,L_um,Wp_Wn_ratio,Vdd,Temp,Cload_fF,slew_ps,corner
63,1,ff,NOR2,A1_A2_tied_to_Z,2.508589276000506,0.28,2.860419406459091,1.8180451603732142,97.89114678003263,47.217105645400366,366.50066486629413,ff
64,1,ff,NOR2,A1_A2_tied_to_Z,3.332860531809129,0.28,2.482012745197858,1.9387210705621467,41.764845597101356,23.096110601310926,329.12962592509206,ff
65,1,ff,NOR2,A1_A2_tied_to_Z,3.1897069715256468,0.28,2.3475445206711583,1.6538702944202877,-16.129350207783173,80.11075718731352,392.0968758912033,ff
66,1,ff,NOR2,A1_A2_tied_to_Z,2.811298897665433,0.28,2.2391488764113987,1.880393150198627,61.24900129709472,91.0346800818119,204.0064045777773,ff
67,1,ff,NOR2,A1_A2_tied_to_Z,0.5369609998779883,0.28,2.6299979183529167,1.6314845890723124,-10.861701814561492,79.03810661162849,315.34420042115045,ff
68,1,ff,NOR2,A1_A2_tied_to_Z,3.8820362900290264,0.28,2.5849826544758643,1.758828569343573,-6.97928068777815,28.42481032099946,244.07955232242887,ff
69,1,ff,NOR2,A1_A2_tied_to_Z,4.151112873378745,0.28,1.6320467346292447,1.7137643720907374,91.14817300971312,87.31697710083554,37.05858616678918,ff
70,1,ff,NOR2,A1_A2_tied_to_Z,4.262114301026439,0.28,1.799022821347087,1.8084040432257873,37.588859406160424,57.91179955758362,469.2092634357372,ff
71,1,ff,NOR2,A1_A2_tied_to_Z,0.8980430364499584,0.28,2.38422574001941,1.864794524901261,23.90785320191881,93.25083441407055,69.37253759234454,ff
72,1,ff,XOR2,A1_to_Z_A2_held_1,4.151229048708521,0.28,2.02152551825804,1.9593200068184318,-18.87344217000316,83.43752271734772,296.21371161298106,ff
73,1,ff,XOR2,A1_to_Z_A2_held_1,1.7824990222608488,0.28,1.6650486188421318,1.7226069505921753,60.900326408665705,72.26380512424511,390.7649455158424,ff
74,1,ff,XOR2,A1_to_Z_A2_held_1,1.3383983215245727,0.28,1.7800619318772712,1.8738022114407258,74.85443833831255,2.091391829145575,322.62884615918233,ff
75,1,ff,XOR2,A1_to_Z_A2_held_1,4.81946110887036,0.28,2.3416382965382265,1.9081756273097994,41.93862777797382,40.93754407957096,171.17191979035516,ff
76,1,ff,XOR2,A1_to_Z_A2_held_1,1.4799091758972254,0.28,2.9049375655921104,1.9775249240220947,39.67692033721625,19.207818119625518,290.1003356547913,ff
77,1,ff,XOR2,A1_to_Z_A2_held_1,1.0166096362280572,0.28,2.6149404979129818,1.8843730804935979,94.92858959185256,27.448274684329984,361.9645861697178,ff
78,1,ff,XOR2,A1_to_Z_A2_held_1,3.9950044102521076,0.28,2.310497413030924,1.734732665880006,87.17770541205022,21.630461220355475,487.3400011383525,ff
79,1,ff,XOR2,A1_to_Z_A2_held_1,0.7137001732498801,0.28,2.8727557808603184,1.6984491251874931,13.713011682797642,95.84826969040203,349.4669041583301,ff
80,1,ff,XOR2,A1_to_Z_A2_held_1,2.6832727139321366,0.28,2.176334259169494,1.675888601069691,0.4513588490651905,88.33336035661145,400.5911818989898,ff
81,1,ff,XOR2,A1_to_Z_A2_held_1,2.346431795734212,0.28,1.5625284710570169,1.6511489819540268,-14.120176328838479,14.63868924831092,266.99043775240546,ff
82,1,ff,XOR2,A1_to_Z_A2_held_1,3.743574022154741,0.28,2.3815294619469887,1.687044370154682,24.364527320338247,51.11702815885905,210.19436718059103,ff
83,1,ff,XOR2,A1_to_Z_A2_held_1,2.5235003967997454,0.28,2.9409280552115935,1.7525485181462126,79.9862813076021,70.30753595759712,35.627666492843304,ff
84,1,ff,XOR2,A1_to_Z_A2_held_1,4.311250499899682,0.28,2.678740463657861,1.7823332315970177,58.51429092150721,84.56788982357722,188.70861785467287,ff
85,1,ff,XOR2,A1_to_Z_A2_held_1,0.533398722122543,0.28,1.5567899096404523,1.6439930969752856,80.86700398727444,97.7664252806406,422.7130776243416,ff
86,1,ff,XOR2,A1_to_Z_A2_held_1,4.586720183487279,0.28,1.8687389231184608,1.7861381142452646,97.13925982196064,33.22455440065351,10.439856460496259,ff
87,1,ff,XOR2,A1_to_Z_A2_held_1,2.858677979761804,0.28,2.691104168967249,1.8050199251034662,6.209713531082482,46.872759946484905,84.63139022738812,ff
88,1,ff,XOR2,A1_to_Z_A2_held_1,3.5508463008918736,0.28,1.942521262546635,1.8561513053664704,46.59611368187829,45.9273655180827,233.33429388964078,ff
89,1,ff,XOR2,A1_to_Z_A2_held_1,2.1641767173244624,0.28,2.2361984474063648,1.8274133846436802,-8.310753974001901,66.66991151969779,239.6179006758291,ff
90,1,ff,XOR2,A1_to_Z_A2_held_1,1.9681888159224707,0.28,1.9320901733002283,1.9372603451651478,25.981000705596912,34.69242853064886,121.03971421248032,ff
91,1,ff,XOR2,A1_to_Z_A2_held_1,3.3742445201602003,0.28,2.073780045549497,1.7679966738342952,53.6742338174998,5.376529722776371,64.0481571047192,ff
92,1,ff,XOR2,A1_to_Z_A2_held_1,4.724386071596117,0.28,2.7574733311728847,1.8389513662137982,17.0477812030013,79.31541891509195,458.544959782369,ff
93,1,ff,XOR2,A1_to_Z_A2_held_1,3.2807397308782766,0.28,2.54239971174016,1.9200313063638155,32.98239370994035,57.464782970523835,476.9918015172642,ff
94,1,ff,XOR2,A1_to_Z_A2_held_1,2.992203684516436,0.28,2.4624370416258565,1.9030754358200352,-1.6614646134909243,60.4878478812256,145.04952335552935,ff
95,1,ff,XOR2,A1_to_Z_A2_held_1,1.1652507146907087,0.28,1.7267520714889335,1.629381920798614,69.45027371290217,9.344340413434304,99.80474714258834,ff
0,1,ss,INV,I_to_Z,1.5021410192447116,0.28,2.2829524469536127,1.793458585418421,86.17516234671645,10.514668508119836,185.48584921752183,ss
1,1,ss,INV,I_to_Z,0.7148527584183088,0.28,1.7544038190123648,1.6737168392039232,15.422040563140747,25.401548509757454,54.797834990892916,ss
2,1,ss,INV,I_to_Z,2.6955739660282565,0.28,2.8243623414712618,1.9478924573622565,3.3294638792949343,38.32064384361783,121.71065407155122,ss
3,1,ss,INV,I_to_Z,3.3453241154063433,0.28,2.7300704837400014,1.7777068447774613,35.23426011231015,68.87730269085779,157.1935122604614,ss
4,1,ss,INV,I_to_Z,2.4374831773173113,0.28,1.890618423186374,1.9226412774278705,41.86692474140835,37.00570584360724,194.10045943427775,ss
5,1,ss,INV,I_to_Z,2.2066560989125747,0.28,2.933441044338636,1.8776461998179501,-17.19354296985624,95.44696105927576,479.1898413211501,ss
6,1,ss,INV,I_to_Z,4.87699565940223,0.28,2.160636069022104,1.6877856444326316,32.577504009784924,79.13353155265364,78.58519029566048,ss
7,1,ss,INV,I_to_Z,1.1397729404295036,0.28,1.7004089025487013,1.7364473629621557,67.18353702823441,81.54280430725007,151.42266927942183,ss
8,1,ss,INV,I_to_Z,3.9133413918915,0.28,2.7588978176459786,1.7486699327049198,9.613022115837214,3.504896007980577,424.32819403538167,ss
9,1,ss,INV,I_to_Z,1.0075400404155488,0.28,2.467301947194292,1.7692874282115638,14.867001616502819,51.97147559996644,311.068940619013,ss
10,1,ss,INV,I_to_Z,3.7058808796366223,0.28,2.5862955519021096,1.644215817177896,58.648162968117944,21.075232340975237,379.6950037222266,ss
11,1,ss,INV,I_to_Z,1.6253404790122168,0.28,2.5148269553663054,1.6978580061172095,-13.19604359821279,90.8113949225672,218.43241627132932,ss
12,1,ss,INV,I_to_Z,2.954662822208457,0.28,1.9489233124526477,1.8530099787930818,51.30069857718695,30.39913941733434,439.8442130926187,ss
13,1,ss,INV,I_to_Z,3.2755474415425887,0.28,1.832612171365807,1.8230871131006665,77.37994579238371,48.61816617177831,290.3135643987236,ss
14,1,ss,INV,I_to_Z,4.763674773348197,0.28,1.5456525051480916,1.9565231157059146,95.16058334855998,59.164109461889815,341.8920709746156,ss
15,1,ss,INV,I_to_Z,4.291460701273824,0.28,1.6768980593069691,1.8039626919077631,23.273751603575334,73.17481409376414,330.58569587808375,ss
16,1,ss,INV,I_to_Z,3.686451368034259,0.28,2.0754211639698696,1.830739338866752,49.76819253190264,15.906580969832937,40.12352259605332,ss
17,1,ss,INV,I_to_Z,1.2661008654810109,0.28,2.344012424789431,1.720900756980467,-7.896658857134346,5.440304704613098,485.3595013220092,ss
18,1,ss,INV,I_to_Z,2.1460554242578294,0.28,2.941015687595787,1.8940591153128923,-1.927036660653556,63.481302634892906,407.98523725854295,ss
19,1,ss,INV,I_to_Z,4.5938685065368885,0.28,1.5788663460194345,1.6635993455225153,63.65756151409367,56.41609407128172,238.3804053346941,ss
20,1,ss,INV,I_to_Z,4.126475845047789,0.28,2.676412876474454,1.9665015451563606,83.49988720122023,99.20605799239189,94.16622806656474,ss
21,1,ss,INV,I_to_Z,1.8740083616481664,0.28,2.033606025356261,1.6249969408689808,72.78294105556093,28.165389512724516,15.016425457418933,ss
22,1,ss,INV,I_to_Z,0.6745047692183164,0.28,2.3943380552360285,1.9192904433961435,90.27548504445521,45.501295987512925,275.05332471953966,ss
23,1,ss,INV,I_to_Z,2.8193205084694015,0.28,2.2389216191144756,1.8697328472032706,25.983461448025196,83.62185137874559,360.38581248855087,ss
24,1,ss,NAND2,A1_A2_tied_to_Z,4.969489381144065,0.28,2.1579695494345494,1.7947836340637855,71.24433899452913,4.465087965647491,451.9000243235742,ss
25,1,ss,NAND2,A1_A2_tied_to_Z,4.676803138446774,0.28,1.6598766924997463,1.9142107801780066,7.6184553073742265,63.3091937103954,209.48315376971746,ss
26,1,ss,NAND2,A1_A2_tied_to_Z,1.7655771478896505,0.28,2.4859646127602133,1.6574797628460447,92.84405788956755,48.08451151763581,237.78624243771267,ss
27,1,ss,NAND2,A1_A2_tied_to_Z,4.593494147943475,0.28,1.9893919004884544,1.9238785000087524,4.010228691192324,77.5294306437439,164.0210466313631,ss
28,1,ss,NAND2,A1_A2_tied_to_Z,3.633691409684218,0.28,2.064907122616525,1.7392107916570358,-8.201823175666366,96.62577914605065,14.385411082228302,ss
29,1,ss,NAND2,A1_A2_tied_to_Z,1.4721037449098027,0.28,1.5729966140138802,1.8576339385335605,21.55563846147338,70.73634479712982,74.43605106054794,ss
30,1,ss,NAND2,A1_A2_tied_to_Z,0.5897554548415046,0.28,2.725951080232943,1.6972238956525243,68.88750392874687,53.0714421688167,42.255226296946205,ss
31,1,ss,NAND2,A1_A2_tied_to_Z,1.3570895711146713,0.28,2.3326700594443692,1.6262671967671543,31.8444054259447,45.50997777223885,104.61051964081217,ss
32,1,ss,NAND2,A1_A2_tied_to_Z,2.2676454850549077,0.28,2.805715985359202,1.6654231300743014,14.192460890909231,72.23057197309753,289.45957602870595,ss
33,1,ss,NAND2,A1_A2_tied_to_Z,4.000171911430504,0.28,1.538173560160431,1.824987719734306,76.91797637104034,24.545802892919284,323.45555748651384,ss
34,1,ss,NAND2,A1_A2_tied_to_Z,3.47837297965728,0.28,2.679546374617778,1.9397180754585062,96.28925144144333,9.78745409949867,433.0089150886384,ss
35,1,ss,NAND2,A1_A2_tied_to_Z,4.367895352213539,0.28,2.603458431297747,1.9708048323396483,44.686099261158304,54.87344378900845,341.52418570489357,ss
36,1,ss,NAND2,A1_A2_tied_to_Z,1.1452305970036176,0.28,1.8542473534741153,1.6862937417476225,45.16237311541967,82.23128197451533,263.5943999298961,ss
37,1,ss,NAND2,A1_A2_tied_to_Z,2.9567695717759284,0.28,2.3025400079132123,1.9553665268366494,81.6172264845235,13.909705807518577,411.4878100135673,ss
38,1,ss,NAND2,A1_A2_tied_to_Z,3.2095648117680198,0.28,2.052177807224919,1.6484649135838723,19.517862791761473,36.94682949805789,145.92063814746004,ss
39,1,ss,NAND2,A1_A2_tied_to_Z,3.724493685443109,0.28,2.210361484715646,1.8140240151971834,26.180642876600515,85.77383972989561,470.4862552329016,ss
40,1,ss,NAND2,A1_A2_tied_to_Z,2.690787843353776,0.28,1.9350341786362941,1.721457935930311,-2.6302717400291513,58.848156847151984,117.4154666874636,ss
41,1,ss,NAND2,A1_A2_tied_to_Z,2.8656032904259483,0.28,1.7683791991412907,1.747096596032442,-19.131750173339164,93.4107235196288,315.1194720309281,ss
42,1,ss,NAND2,A1_A2_tied_to_Z,1.8937903515835952,0.28,1.7084081232427655,1.7635944010960927,-12.666786705692669,28.847861250606307,499.2883207840905,ss
43,1,ss,NAND2,A1_A2_tied_to_Z,1.0485164859760459,0.28,2.8744433951057053,1.8956921621830043,61.95370361969954,90.99111525166406,52.40217794921886,ss
44,1,ss,NAND2,A1_A2_tied_to_Z,2.1832002162848534,0.28,2.995126719181158,1.8343748723524662,86.7672320319275,31.490456346746658,394.1067132157974,ss
45,1,ss,NAND2,A1_A2_tied_to_Z,0.8486317538381569,0.28,2.9303291976440686,1.8822628688143648,59.14939484393315,21.56277966551615,188.45001166912365,ss
46,1,ss,NAND2,A1_A2_tied_to_Z,4.093728998475168,0.28,2.5322204337310614,1.7800182660885875,53.20440844885762,39.99094028808258,221.0043999508245,ss
47,1,ss,NAND2,A1_A2_tied_to_Z,2.4548763115174017,0.28,2.41691996676789,1.8672006856352397,36.05528200840463,8.236225718065004,376.1027100851185,ss
48,1,ss,NOR2,A1_A2_tied_to_Z,2.1571334175964747,0.28,2.8972799349055838,1.8463944748920276,25.75273422581116,52.56662944518079,234.91532029501872,ss
49,1,ss,NOR2,A1_A2_tied_to_Z,3.5534694482502847,0.28,1.7739230690671017,1.734818464056556,32.94710575633934,2.6699600643342056,350.6328261909269,ss
50,1,ss,NOR2,A1_A2_tied_to_Z,4.439732794929606,0.28,1.6204936382830097,1.6508825163056162,78.37157762887574,50.00072209123308,165.72065271026045,ss
51,1,ss,NOR2,A1_A2_tied_to_Z,4.7606290075029305,0.28,2.428500735616156,1.9692014138794534,85.672195850843,61.333846690728535,365.5361852487436,ss
52,1,ss,NOR2,A1_A2_tied_to_Z,2.860616106790681,0.28,2.7716921824586898,1.768292764173066,92.14511358240796,81.33287853826914,150.66884314108015,ss
53,1,ss,NOR2,A1_A2_tied_to_Z,1.060368427834108,0.28,2.085719923557929,1.7496642820203618,56.36625038675896,25.606043533238676,224.76052289053825,ss
54,1,ss,NOR2,A1_A2_tied_to_Z,1.5436844458977304,0.28,1.6353482328344957,1.6998244482076932,96.42830012956468,26.77561170084277,382.7429722521992,ss
55,1,ss,NOR2,A1_A2_tied_to_Z,2.6044160174527984,0.28,2.814986027867322,1.6424630816576047,-2.192861859933405,98.60957144052901,29.35842128342497,ss
56,1,ss,NOR2,A1_A2_tied_to_Z,3.2314480490103907,0.28,2.746125816414238,1.9333369123840562,42.10081535682878,15.099900226070533,401.8844023287694,ss
57,1,ss,NOR2,A1_A2_tied_to_Z,1.1835265582904033,0.28,1.9451260589241888,1.6722291962111107,37.694022266250585,42.94414920732055,473.52698587955786,ss
58,1,ss,NOR2,A1_A2_tied_to_Z,0.5607068789723749,0.28,2.217395867310436,1.6342424601014756,-17.333176420011775,10.058911141408176,50.80996945397827,ss
59,1,ss,NOR2,A1_A2_tied_to_Z,1.6325057280511392,0.28,2.5677327888650163,1.8678311161936312,50.19376741408102,54.786679257815166,329.1598298442076,ss
60,1,ss,NOR2,A1_A2_tied_to_Z,3.475615496580613,0.28,2.44033781699913,1.8047774522562758,1.658744024998903,62.9251385274175,102.63090920948933,ss
61,1,ss,NOR2,A1_A2_tied_to_Z,1.826320256611992,0.28,2.176071779079258,1.941302337870119,-7.496663004449733,5.173752633777011,490.1846597030457,ss
62,1,ss,NOR2,A1_A2_tied_to_Z,1.356653046198439,0.28,1.7080495947479966,1.8775309144940304,15.40109573045379,90.76307543675254,123.6578053616169,ss
63,1,ss,NOR2,A1_A2_tied_to_Z,2.404844604840109,0.28,1.5117913023828735,1.8242456712616368,65.46384902621853,40.53718494843944,198.47262644912482,ss
64,1,ss,NOR2,A1_A2_tied_to_Z,3.8094327104117855,0.28,2.552641980926907,1.8307771380927975,74.84254480941472,75.34684510435238,441.89521982685767,ss
65,1,ss,NOR2,A1_A2_tied_to_Z,4.101370518306208,0.28,2.000235024809899,1.7890257739637827,9.797333183567684,32.187411386495555,267.7402897718252,ss
66,1,ss,NOR2,A1_A2_tied_to_Z,4.062375566402114,0.28,1.8616009163232174,1.7815266790859878,11.8500480076056,74.15854165611663,283.4863249428329,ss
67,1,ss,NOR2,A1_A2_tied_to_Z,2.967227558963348,0.28,2.2577720311022245,1.9032915414160674,45.939934340160775,68.25583266335465,82.09873356380781,ss
68,1,ss,NOR2,A1_A2_tied_to_Z,4.8491624523904315,0.28,2.9724599249459445,1.9607686850979635,83.59857380107479,93.84367921623948,67.70769946028402,ss
69,1,ss,NOR2,A1_A2_tied_to_Z,0.7726853019853285,0.28,2.678880997335732,1.6865065627828297,60.12681226048288,34.941801255585275,188.2931163405298,ss
70,1,ss,NOR2,A1_A2_tied_to_Z,2.3589535659550913,0.28,2.3715670611124167,1.9125370894815987,20.310814109454597,84.11434027517444,426.02787947478885,ss
71,1,ss,NOR2,A1_A2_tied_to_Z,4.284047863314953,0.28,1.9343518102069623,1.7227951585533305,-12.930702563655089,18.617671253498344,308.9525685800384,ss
72,1,ss,XOR2,A1_to_Z_A2_held_1,3.965410976425249,0.28,1.965611590232912,1.9164120232921147,-16.068352658267706,2.835143144745026,326.15375276330366,ss
73,1,ss,XOR2,A1_to_Z_A2_held_1,4.982863549844873,0.28,2.0867258567715385,1.621130396080209,28.32658333198468,65.19292269174082,211.65656657058614,ss
74,1,ss,XOR2,A1_to_Z_A2_held_1,3.420523482618693,0.28,2.600818936192221,1.6383496671653859,48.47108629880667,72.38241631429574,315.2327603476023,ss
75,1,ss,XOR2,A1_to_Z_A2_held_1,3.250067666462528,0.28,2.779144192271727,1.9587874371742702,53.8628743049192,81.54946240117701,93.006115672756,ss
76,1,ss,XOR2,A1_to_Z_A2_held_1,1.8878183423960762,0.28,2.4518667232861544,1.7875627474830513,-5.546143099431578,46.185067918363124,259.63245231417466,ss
77,1,ss,XOR2,A1_to_Z_A2_held_1,4.176952861697584,0.28,2.8274696094041163,1.7790870691183336,63.83060387245499,11.222356922033262,176.47163542470454,ss
78,1,ss,XOR2,A1_to_Z_A2_held_1,2.7777339361413302,0.28,2.994290120033982,1.6972517411126544,80.53335047899459,90.34105130633942,410.94832989187165,ss
79,1,ss,XOR2,A1_to_Z_A2_held_1,1.3225752288571626,0.28,2.1446639818399564,1.8182281078617406,6.531090763504768,53.65823313849571,279.16734872784804,ss
80,1,ss,XOR2,A1_to_Z_A2_held_1,3.722663361861148,0.28,2.686212262518964,1.6901402439804742,4.563218749655572,56.42060406610773,49.71614945855566,ss
81,1,ss,XOR2,A1_to_Z_A2_held_1,2.6300672747367337,0.28,2.424216147639493,1.8927430693276104,70.17244629453522,31.499844207080194,231.95561954529788,ss
82,1,ss,XOR2,A1_to_Z_A2_held_1,4.619528939390723,0.28,2.551173811889485,1.6780180110090046,69.17986531268144,79.28573404260898,339.61655822550705,ss
83,1,ss,XOR2,A1_to_Z_A2_held_1,2.293742107611671,0.28,2.01135757975535,1.6524830748638346,23.398250215066327,24.018812106217045,247.8302410001966,ss
84,1,ss,XOR2,A1_to_Z_A2_held_1,0.7611654394210877,0.28,1.55674052496181,1.7665269933458518,87.46177306498839,37.325244227384445,172.95273423066718,ss
85,1,ss,XOR2,A1_to_Z_A2_held_1,4.6775499924550195,0.28,2.358217610778755,1.8453759794025602,78.09046081211058,93.5074243756455,396.0383025851582,ss
86,1,ss,XOR2,A1_to_Z_A2_held_1,1.1466329698612459,0.28,1.846512396726311,1.94634724655143,55.81158366979473,61.418873627759076,428.03252719663806,ss
87,1,ss,XOR2,A1_to_Z_A2_held_1,2.550590509171063,0.28,2.8828308769972772,1.8359439970724503,42.428766233396,27.755018599895102,74.27285588111768,ss
88,1,ss,XOR2,A1_to_Z_A2_held_1,3.623076375562361,0.28,2.7275607857465936,1.74378935236413,13.079181078364485,8.692835479668851,27.416379717219908,ss
89,1,ss,XOR2,A1_to_Z_A2_held_1,2.0910961246915085,0.28,1.8945760015261883,1.7392727181125502,95.85160543785321,39.317101519391336,453.4749274864005,ss
90,1,ss,XOR2,A1_to_Z_A2_held_1,3.083453312066586,0.28,1.6738248496481356,1.932276312288768,30.934699519648824,70.2394441064161,465.4064889476038,ss
91,1,ss,XOR2,A1_to_Z_A2_held_1,1.647474245474879,0.28,2.2952037150694,1.9795275498343876,-14.240452252352846,18.575655753994344,372.0577112236602,ss
92,1,ss,XOR2,A1_to_Z_A2_held_1,0.6860919187534686,0.28,1.6210715601969508,1.8089905922122973,35.76248897399037,86.29581976938015,140.71694713469282,ss
93,1,ss,XOR2,A1_to_Z_A2_held_1,0.9962921592872626,0.28,1.7697072725620135,1.7119688054428253,-2.0474597319787975,15.462514402884546,128.4264047951683,ss
94,1,ss,XOR2,A1_to_Z_A2_held_1,4.296597202767429,0.28,2.2475026844245,1.8772468613353186,18.856698249133167,96.16305217643237,54.493160626406556,ss
95,1,ss,XOR2,A1_to_Z_A2_held_1,1.5717266051006455,0.28,1.72579175877993,1.871669511451454,94.69324656892063,46.55547759583556,492.73649090352086,ss
0,1,typical,INV,I_to_Z,2.6075859090641833,0.28,1.6932045997628737,1.6371671425043282,64.25806717175846,58.5841153276367,40.77177945323545,typical
1,1,typical,INV,I_to_Z,1.2558414000672649,0.28,1.5885718961774882,1.6283253281921004,45.56715716084544,20.150835567459115,101.10429467162677,typical
2,1,typical,INV,I_to_Z,0.5019070153115528,0.28,2.025641558737697,1.7115880998994653,10.183821965756053,67.94288723158787,71.49412432667486,typical
3,1,typical,INV,I_to_Z,3.8354794464316417,0.28,2.2917894310807236,1.8956855121929377,8.71322044706692,81.35255547301266,403.1158875012116,typical
4,1,typical,INV,I_to_Z,2.4203527746602913,0.28,2.8809092974654726,1.9625071290269867,95.55267334643051,47.960337618873304,130.1358820911413,typical
5,1,typical,INV,I_to_Z,3.89887966175365,0.28,1.6588576658992622,1.7055713895388966,-19.25848465882043,22.324519880909577,493.3567944940175,typical
6,1,typical,INV,I_to_Z,1.6671855072417352,0.28,2.4561354152396997,1.771790050873178,67.53648224904423,65.79966261767876,147.07344255043597,typical
7,1,typical,INV,I_to_Z,1.478713016164627,0.28,2.3547924239195703,1.8432114782016797,-8.361152654321447,94.00663340872728,368.70013945184604,typical
8,1,typical,INV,I_to_Z,0.8568582884306215,0.28,2.831199044607688,1.9494748844886545,37.00710332192406,78.9489934042921,260.96035308958767,typical
9,1,typical,INV,I_to_Z,4.48461716822596,0.28,2.952512093149555,1.7481306796540041,82.25755267716858,59.60773485397979,436.8867572919326,typical
10,1,typical,INV,I_to_Z,0.9825695839680333,0.28,1.8941287132774605,1.8125742699012022,56.30044750164191,97.88621430077208,449.1915929791996,typical
11,1,typical,INV,I_to_Z,3.0582242756744478,0.28,2.623890004265215,1.8187574430556914,93.22583282218481,40.504965987550904,328.7601749075871,typical
12,1,typical,INV,I_to_Z,4.16464823228612,0.28,1.8190613728589742,1.8503240752226728,1.1354935510838153,32.08141961321383,155.01871958530543,typical
13,1,typical,INV,I_to_Z,1.9774195346936445,0.28,2.2338071461233,1.7863257274983746,29.091034364049996,29.324660560855982,466.271575288698,typical
14,1,typical,INV,I_to_Z,4.347447805628619,0.28,2.417201269656689,1.678869563115962,70.84740659249731,90.23238032835651,185.07462192934938,typical
15,1,typical,INV,I_to_Z,2.0967375713403245,0.28,2.086224771364018,1.9074507710730813,19.13444317082775,34.78936942174525,384.202007429534,typical
16,1,typical,INV,I_to_Z,4.986942641393658,0.28,1.7819567091857393,1.922053786473005,-3.9275526722033973,86.2107235107159,348.334964648129,typical
17,1,typical,INV,I_to_Z,2.3163965184676796,0.28,2.543080681917895,1.725713022142907,24.11195275253094,9.830492831537562,295.13545995932566,typical
18,1,typical,INV,I_to_Z,3.1544826104659047,0.28,2.1480146918490863,1.7586615142515558,41.18580193341434,53.63877889583602,305.00005476961866,typical
19,1,typical,INV,I_to_Z,3.3678585670758383,0.28,2.760598712802583,1.6638702339901479,76.88768051547093,14.939965830847472,28.627861823200575,typical
20,1,typical,INV,I_to_Z,2.8674014788476656,0.28,1.9484965493158253,1.8700393202176464,-12.080468376631647,45.215896320575254,67.69999081946956,typical
21,1,typical,INV,I_to_Z,4.732203839498432,0.28,1.559158085227336,1.8775452546671219,87.25420038695347,1.229611574669501,209.0301499195584,typical
22,1,typical,INV,I_to_Z,3.5054313499643692,0.28,2.6484765413535376,1.6898716892873415,30.875509070879872,73.27700010975681,221.49928444616097,typical
23,1,typical,INV,I_to_Z,1.1438218917417429,0.28,2.7291951124533105,1.969816792858576,53.975713944155984,8.36930426196259,241.0030802268273,typical
24,1,typical,NAND2,A1_A2_tied_to_Z,1.0618334213604463,0.28,2.1406865748554162,1.793725900361309,5.365220410535606,74.24052636560126,91.03612419257537,typical
25,1,typical,NAND2,A1_A2_tied_to_Z,1.8443461444868685,0.28,2.3105676982586765,1.7274909240054273,77.58605222879203,14.217310363554796,403.47505261906684,typical
26,1,typical,NAND2,A1_A2_tied_to_Z,2.4362543190357218,0.28,2.5176250150174937,1.8492758591780862,59.3702523084759,20.625503417819733,421.3352887785303,typical
27,1,typical,NAND2,A1_A2_tied_to_Z,3.0311197418019393,0.28,2.027501110221511,1.652213428898559,61.9067256610866,84.9475067649727,457.1541124365076,typical
28,1,typical,NAND2,A1_A2_tied_to_Z,3.6591084603488095,0.28,2.327142622928569,1.9586583148075456,13.403692409151056,59.924499445044795,94.09924140079144,typical
29,1,typical,NAND2,A1_A2_tied_to_Z,4.923072614599901,0.28,2.586364333017144,1.623507975158159,73.5853708888429,94.37545228612275,254.6082683437444,typical
30,1,typical,NAND2,A1_A2_tied_to_Z,2.798084553627039,0.28,2.9329432201535868,1.9324478142323303,39.91677167254473,55.87020429828857,390.7593790239294,typical
31,1,typical,NAND2,A1_A2_tied_to_Z,4.224473143783196,0.28,2.8151921964349573,1.9115815741572844,23.114709969917,31.5375357404015,135.3951744273765,typical
32,1,typical,NAND2,A1_A2_tied_to_Z,1.504755070414726,0.28,1.62755090185227,1.8323848447923634,-4.993970238323836,68.03135796276455,116.42764092185837,typical
33,1,typical,NAND2,A1_A2_tied_to_Z,3.8366791881197977,0.28,1.8217033402567882,1.7844620034905874,45.669784645236376,90.34457590126719,45.30194321045055,typical
34,1,typical,NAND2,A1_A2_tied_to_Z,4.0067342842602,0.28,2.688313023990324,1.9015004038125396,67.89146989565657,47.95188899697997,11.122579801032899,typical
35,1,typical,NAND2,A1_A2_tied_to_Z,1.1296512486440018,0.28,2.389300601147271,1.68619740361134,91.06722344676133,39.14429107473062,337.6489160382114,typical
36,1,typical,NAND2,A1_A2_tied_to_Z,0.7480644707109868,0.28,2.2413911261190926,1.6499405397355478,3.1954362127948777,11.291695705442764,319.68288636098094,typical
37,1,typical,NAND2,A1_A2_tied_to_Z,3.3334876786627543,0.28,1.7721756628127463,1.8703804439874565,-9.723901884213785,35.99323535876781,154.35789014028424,typical
38,1,typical,NAND2,A1_A2_tied_to_Z,2.0043699347766286,0.28,2.9680451685376035,1.8200636722675376,-11.712481190166105,53.26630982178865,475.8732096576167,typical
39,1,typical,NAND2,A1_A2_tied_to_Z,2.229410245932531,0.28,1.6972079999422132,1.9650591440549432,51.59226574115456,63.642785997065005,374.11687901943674,typical
40,1,typical,NAND2,A1_A2_tied_to_Z,4.3073098667803045,0.28,1.6050029997628914,1.6685354745497996,32.410235899837986,29.558688789490446,286.3876980185203,typical
41,1,typical,NAND2,A1_A2_tied_to_Z,1.3436689886563085,0.28,1.92185924125649,1.946126127712362,-17.16013941342866,8.572064740434723,266.8987119338196,typical
42,1,typical,NAND2,A1_A2_tied_to_Z,3.2886154358331074,0.28,2.6692537216721313,1.7663684181970551,84.90702604646802,45.45500614959561,304.64370242669133,typical
